using 256 bit outputs: using i = 1
0.174443, 0.174559, 0.174706, 0.174576, 0.174996, 0.174612, 0.174784, 0.174355, 0.17454, 0.174334, 0.174423, 0.174253, 0.174875, 0.174233, 0.174183, 0.174332, 0.174872, 0.174205, 0.174048, 0.173749,  
0.173447, 0.173164, 0.173014, 0.173024, 0.173207, 0.173303, 0.173501, 0.173021, 0.172951, 0.172896, 0.173153, 0.172904, 0.172813, 0.173002, 0.172933, 0.173306, 0.172623, 0.172856, 0.172506, 0.172804, 0.172801,  
0.171587, 0.171649, 0.171654, 0.171846, 0.172001, 0.171596, 0.17152, 0.171449, 0.171288, 0.171452, 0.171409, 0.171222, 0.171506, 0.171192, 0.17132, 0.171855, 0.171434, 0.171074, 0.171342, 0.171184, 0.170958, 0.171196,  
0.172959, 0.173233, 0.17322, 0.172674, 0.172955, 0.172865, 0.172748, 0.172712, 0.172775, 0.173099, 0.172769, 0.17291, 0.172634, 0.172644, 0.172778, 0.172762, 0.172353, 0.173015, 0.172523, 0.172515, 0.172569, 0.172569, 0.172246,  
0.172762, 0.17289, 0.172713, 0.172621, 0.172548, 0.172343, 0.172477, 0.172247, 0.172571, 0.172454, 0.172438, 0.172323, 0.172457, 0.172225, 0.172158, 0.172375, 0.172371, 0.172266, 0.172131, 0.17216, 0.172087, 0.172203, 0.172355, 0.171878,  
0.172838, 0.172561, 0.172504, 0.172549, 0.172443, 0.172627, 0.172293, 0.172493, 0.172389, 0.172371, 0.172668, 0.172219, 0.172248, 0.172432, 0.17242, 0.172234, 0.172371, 0.172195, 0.172054, 0.172819, 0.172134, 0.172161, 0.172133, 0.172171, 0.171841,  
0.190985, 0.191152, 0.191276, 0.191081, 0.190996, 0.190984, 0.190881, 0.191406, 0.190836, 0.190701, 0.190751, 0.190714, 0.19068, 0.190953, 0.190874, 0.190793, 0.190824, 0.190891, 0.190463, 0.190557, 0.190545, 0.190853, 0.190665, 0.190539, 0.190619, 0.190321,  
0.173615, 0.173761, 0.173779, 0.173422, 0.173588, 0.173226, 0.173318, 0.173315, 0.173455, 0.173328, 0.173428, 0.173412, 0.173348, 0.173281, 0.17319, 0.173163, 0.173166, 0.173392, 0.173127, 0.173053, 0.173041, 0.173155, 0.173232, 0.172703, 0.17307, 0.173056, 0.172954,  
0.177649, 0.17736, 0.177382, 0.177251, 0.177366, 0.1773, 0.177358, 0.177567, 0.177191, 0.177235, 0.177091, 0.177416, 0.17782, 0.177061, 0.177075, 0.177134, 0.177264, 0.177182, 0.177091, 0.176865, 0.176937, 0.176955, 0.177516, 0.177558, 0.176973, 0.176996, 0.176654, 0.177039,  
0.172323, 0.17244, 0.172252, 0.172025, 0.172115, 0.172276, 0.172273, 0.172258, 0.172168, 0.172671, 0.17227, 0.172268, 0.17195, 0.172736, 0.172033, 0.17195, 0.172066, 0.172051, 0.17256, 0.172224, 0.172115, 0.172169, 0.172781, 0.171914, 0.171826, 0.171906, 0.172601, 0.171998, 0.171656,  
0.172005, 0.171885, 0.171956, 0.171962, 0.171744, 0.171864, 0.172156, 0.172286, 0.172515, 0.171834, 0.171885, 0.171938, 0.172015, 0.171724, 0.172358, 0.172257, 0.171627, 0.171699, 0.171723, 0.171631, 0.172154, 0.171742, 0.171836, 0.17149, 0.17167, 0.17192, 0.171719, 0.171596, 0.171587, 0.171308,  
0.173703, 0.172986, 0.173074, 0.172881, 0.173106, 0.17321, 0.173468, 0.173179, 0.173072, 0.173127, 0.17316, 0.173534, 0.172946, 0.17285, 0.173136, 0.17303, 0.173367, 0.173329, 0.172909, 0.172977, 0.172929, 0.172786, 0.173036, 0.1729, 0.172649, 0.173631, 0.172747, 0.172879, 0.172753, 0.17286, 0.172366,  
0.175908, 0.175872, 0.175719, 0.175887, 0.175867, 0.175736, 0.176375, 0.176209, 0.175737, 0.175593, 0.175708, 0.175837, 0.175604, 0.175617, 0.175637, 0.176131, 0.176164, 0.175512, 0.175689, 0.175867, 0.175576, 0.175616, 0.175543, 0.175498, 0.175966, 0.175717, 0.175724, 0.175664, 0.17548, 0.17546, 0.1755, 0.175259,  
0.184065, 0.18364, 0.183654, 0.18362, 0.183365, 0.183574, 0.183995, 0.183815, 0.183304, 0.183624, 0.183408, 0.183614, 0.183457, 0.183516, 0.183323, 0.183482, 0.183946, 0.183442, 0.183369, 0.184153, 0.183538, 0.183492, 0.183319, 0.183197, 0.183124, 0.183432, 0.183248, 0.183261, 0.183236, 0.183229, 0.183048, 0.183468, 0.182992,  
0.184522, 0.184596, 0.18451, 0.184666, 0.184502, 0.184541, 0.184442, 0.184516, 0.184307, 0.184647, 0.184915, 0.184298, 0.185034, 0.184362, 0.184979, 0.184214, 0.184516, 0.184509, 0.184274, 0.184807, 0.184331, 0.184484, 0.184397, 0.184271, 0.184172, 0.185116, 0.184082, 0.18415, 0.183903, 0.184255, 0.183994, 0.18405, 0.184493, 0.183819,  
0.183387, 0.183376, 0.18354, 0.183463, 0.183527, 0.183228, 0.183911, 0.183542, 0.183221, 0.183341, 0.183459, 0.183196, 0.183397, 0.18343, 0.183676, 0.183577, 0.183181, 0.183339, 0.183476, 0.183333, 0.183206, 0.183077, 0.183834, 0.183198, 0.183171, 0.183301, 0.183054, 0.182845, 0.183088, 0.183084, 0.182965, 0.182944, 0.1838, 0.183407, 0.181737,  
0.179318, 0.179349, 0.179211, 0.179337, 0.179677, 0.179166, 0.179195, 0.179398, 0.17939, 0.179194, 0.179631, 0.178985, 0.179092, 0.179035, 0.179358, 0.179209, 0.17918, 0.179564, 0.17919, 0.179051, 0.179126, 0.179014, 0.178837, 0.179799, 0.179144, 0.178908, 0.178902, 0.179074, 0.178914, 0.178865, 0.178979, 0.179112, 0.179023, 0.17864, 0.178581, 0.178742,  
0.182771, 0.182078, 0.182464, 0.182372, 0.182286, 0.182525, 0.182406, 0.18216, 0.182091, 0.182276, 0.182423, 0.182265, 0.182381, 0.182284, 0.182319, 0.182227, 0.182625, 0.182703, 0.182215, 0.182853, 0.182105, 0.182117, 0.182213, 0.182286, 0.18218, 0.182088, 0.182106, 0.182012, 0.182002, 0.181815, 0.18199, 0.182107, 0.181744, 0.181992, 0.182013, 0.18187, 0.18178,  
0.179805, 0.179753, 0.179725, 0.179724, 0.179632, 0.179776, 0.179463, 0.179553, 0.179683, 0.179603, 0.180185, 0.180066, 0.179584, 0.179526, 0.179617, 0.17926, 0.17962, 0.179462, 0.179939, 0.180108, 0.179486, 0.179805, 0.179427, 0.179339, 0.179451, 0.179369, 0.179209, 0.179333, 0.179417, 0.179355, 0.179339, 0.179092, 0.179538, 0.179195, 0.178967, 0.179006, 0.179616, 0.179618,  
0.180183, 0.180303, 0.179983, 0.180016, 0.179816, 0.179856, 0.179756, 0.179969, 0.179984, 0.180083, 0.179854, 0.180429, 0.180349, 0.179631, 0.179883, 0.179607, 0.180008, 0.179718, 0.179716, 0.179902, 0.179734, 0.179824, 0.179854, 0.179627, 0.179548, 0.179497, 0.180217, 0.179415, 0.179823, 0.179321, 0.180083, 0.179438, 0.179619, 0.179158, 0.179708, 0.179706, 0.179163, 0.179557, 0.179637,  
0.176194, 0.176248, 0.176205, 0.176071, 0.176207, 0.17599, 0.176234, 0.176148, 0.176397, 0.176059, 0.176494, 0.17626, 0.175861, 0.176184, 0.176089, 0.176074, 0.176078, 0.175896, 0.176626, 0.175979, 0.176539, 0.175795, 0.176079, 0.175989, 0.175877, 0.175943, 0.176212, 0.175926, 0.175666, 0.175837, 0.175935, 0.176213, 0.175762, 0.175816, 0.17586, 0.175728, 0.17538, 0.175334, 0.175644, 0.175545,  
0.176613, 0.176768, 0.176859, 0.176813, 0.176753, 0.176661, 0.176821, 0.176588, 0.176665, 0.177249, 0.177158, 0.176453, 0.176777, 0.176613, 0.1765, 0.176538, 0.176603, 0.176849, 0.177018, 0.17711, 0.176509, 0.176657, 0.176852, 0.176537, 0.176422, 0.176453, 0.176392, 0.176393, 0.176578, 0.176525, 0.176195, 0.176443, 0.176378, 0.176104, 0.176398, 0.176322, 0.1762, 0.176035, 0.176037, 0.176556, 0.176558,  
0.17709, 0.177235, 0.177112, 0.177096, 0.176857, 0.177209, 0.177003, 0.177377, 0.177402, 0.177139, 0.177064, 0.176997, 0.177076, 0.176835, 0.1769, 0.176933, 0.176847, 0.176595, 0.177633, 0.177447, 0.177099, 0.176952, 0.176871, 0.177018, 0.176951, 0.177043, 0.176897, 0.176949, 0.177202, 0.176837, 0.17675, 0.176773, 0.176782, 0.176765, 0.176493, 0.176613, 0.176441, 0.177379, 0.177371, 0.176965, 0.176414, 0.176752,  
0.177757, 0.177912, 0.177122, 0.177281, 0.177332, 0.177155, 0.177427, 0.177816, 0.177256, 0.177263, 0.17771, 0.177603, 0.177156, 0.177446, 0.177311, 0.177317, 0.177291, 0.177392, 0.177163, 0.177985, 0.177251, 0.177327, 0.177281, 0.177603, 0.177486, 0.177347, 0.177019, 0.177286, 0.177253, 0.176886, 0.177095, 0.177561, 0.177012, 0.177151, 0.17704, 0.177033, 0.176937, 0.177082, 0.177124, 0.176825, 0.177677, 0.176701, 0.17666,  
0.17816, 0.177846, 0.17786, 0.177651, 0.17782, 0.177638, 0.177679, 0.177794, 0.177638, 0.17812, 0.177831, 0.177728, 0.177346, 0.177485, 0.177885, 0.177675, 0.177486, 0.177725, 0.177689, 0.177658, 0.178231, 0.177944, 0.177462, 0.177356, 0.177474, 0.177628, 0.177397, 0.177289, 0.177969, 0.177944, 0.177648, 0.177566, 0.17761, 0.177536, 0.177482, 0.177488, 0.177496, 0.177316, 0.177371, 0.177525, 0.177226, 0.177131, 0.17706, 0.177031,  
0.178865, 0.17888, 0.178828, 0.179127, 0.179165, 0.17859, 0.178685, 0.178668, 0.178786, 0.178677, 0.179168, 0.178934, 0.178756, 0.178892, 0.17859, 0.178605, 0.178469, 0.178793, 0.178703, 0.178795, 0.178649, 0.179002, 0.178639, 0.178616, 0.17859, 0.178295, 0.17864, 0.178758, 0.178726, 0.178466, 0.178998, 0.178472, 0.178702, 0.178459, 0.17847, 0.178341, 0.178291, 0.17841, 0.178498, 0.178366, 0.178367, 0.178351, 0.178055, 0.1782, 0.178061,  
0.178392, 0.177898, 0.178077, 0.17783, 0.178008, 0.177866, 0.17817, 0.178352, 0.177855, 0.178079, 0.177956, 0.177976, 0.177876, 0.177723, 0.177957, 0.178274, 0.178098, 0.177978, 0.178, 0.178016, 0.177846, 0.178542, 0.178139, 0.17779, 0.17775, 0.177748, 0.17814, 0.177871, 0.177861, 0.177713, 0.177864, 0.17737, 0.177993, 0.177667, 0.17771, 0.177604, 0.177559, 0.177877, 0.177618, 0.177579, 0.177687, 0.177372, 0.177494, 0.177603, 0.177368, 0.177335,  
0.177069, 0.176579, 0.176843, 0.176664, 0.176676, 0.176749, 0.176721, 0.17662, 0.176642, 0.176834, 0.176731, 0.176624, 0.176713, 0.176984, 0.177026, 0.176788, 0.176687, 0.176781, 0.17648, 0.176594, 0.177231, 0.176457, 0.176604, 0.176563, 0.176432, 0.176484, 0.176491, 0.176448, 0.176691, 0.177241, 0.176517, 0.176539, 0.176565, 0.176436, 0.176132, 0.176311, 0.176346, 0.176355, 0.176335, 0.176082, 0.176337, 0.176179, 0.176328, 0.176043, 0.176007, 0.176526, 0.176516,  
0.177085, 0.177177, 0.177129, 0.176975, 0.17718, 0.1771, 0.176898, 0.176967, 0.176998, 0.176797, 0.177302, 0.177207, 0.176814, 0.177096, 0.176978, 0.177202, 0.177389, 0.177495, 0.177221, 0.177158, 0.177003, 0.176779, 0.177061, 0.176857, 0.176952, 0.176926, 0.17741, 0.177523, 0.177221, 0.176827, 0.176965, 0.176509, 0.176967, 0.177637, 0.176871, 0.176622, 0.176715, 0.176537, 0.176773, 0.176666, 0.176828, 0.176838, 0.176711, 0.176555, 0.176697, 0.176701, 0.176465, 0.176321,  
0.179273, 0.178616, 0.178437, 0.178747, 0.178613, 0.178542, 0.178956, 0.178816, 0.179101, 0.178616, 0.178595, 0.178737, 0.178484, 0.178506, 0.178324, 0.178974, 0.179006, 0.178575, 0.178633, 0.178266, 0.178709, 0.17875, 0.178426, 0.178357, 0.178332, 0.178451, 0.178095, 0.179173, 0.179034, 0.178371, 0.178437, 0.178382, 0.178148, 0.178386, 0.178238, 0.17823, 0.178456, 0.178221, 0.17853, 0.177985, 0.178304, 0.17815, 0.178096, 0.178114, 0.178135, 0.178409, 0.177826, 0.178409, 0.17782,  
0.177994, 0.17805, 0.177935, 0.177677, 0.178002, 0.178132, 0.177996, 0.177995, 0.177894, 0.177848, 0.178312, 0.177833, 0.177818, 0.178053, 0.177891, 0.177657, 0.177691, 0.178182, 0.177969, 0.17805, 0.178127, 0.178038, 0.178343, 0.177871, 0.177853, 0.178084, 0.177592, 0.177739, 0.177822, 0.178163, 0.177541, 0.177815, 0.17766, 0.177742, 0.178555, 0.177977, 0.177734, 0.177677, 0.177811, 0.177582, 0.177449, 0.177328, 0.177539, 0.177239, 0.177566, 0.177527, 0.17742, 0.177841, 0.177841, 0.177206,  
0.177516, 0.177574, 0.177241, 0.177123, 0.177479, 0.177371, 0.177312, 0.177423, 0.177687, 0.177829, 0.1772, 0.177251, 0.177384, 0.177107, 0.177071, 0.177369, 0.177228, 0.177425, 0.177222, 0.177218, 0.177837, 0.177439, 0.177184, 0.177026, 0.177289, 0.177333, 0.177069, 0.177395, 0.177175, 0.177264, 0.17764, 0.177233, 0.177136, 0.176919, 0.177098, 0.177067, 0.176884, 0.177004, 0.177135, 0.176987, 0.176941, 0.176785, 0.17689, 0.176983, 0.176978, 0.177238, 0.176979, 0.176629, 0.177238, 0.176623, 0.176781,  
0.178818, 0.178599, 0.178716, 0.179443, 0.178726, 0.178458, 0.178836, 0.178725, 0.17868, 0.179271, 0.178778, 0.179077, 0.178859, 0.178785, 0.178919, 0.178763, 0.179152, 0.178945, 0.178585, 0.178448, 0.178508, 0.178454, 0.178674, 0.178633, 0.178354, 0.179349, 0.179018, 0.178574, 0.178712, 0.178328, 0.178652, 0.178541, 0.178329, 0.179, 0.178301, 0.178424, 0.178591, 0.178358, 0.178442, 0.17864, 0.178454, 0.178561, 0.178265, 0.178091, 0.17846, 0.178293, 0.178217, 0.178201, 0.177968, 0.178591, 0.177985, 0.178595,  
0.177708, 0.177813, 0.177203, 0.177244, 0.177549, 0.177425, 0.177224, 0.177522, 0.177541, 0.177912, 0.17786, 0.177359, 0.177307, 0.177217, 0.177503, 0.176958, 0.177395, 0.177345, 0.177086, 0.177406, 0.177661, 0.17758, 0.177929, 0.178033, 0.177298, 0.177361, 0.17734, 0.177549, 0.177132, 0.177638, 0.176979, 0.17738, 0.177602, 0.177263, 0.177385, 0.177259, 0.177148, 0.177149, 0.177247, 0.177365, 0.177057, 0.177911, 0.177103, 0.176793, 0.177124, 0.177728, 0.176789, 0.177135, 0.176895, 0.17693, 0.176802, 0.177709, 0.177709,  
0.178343, 0.178436, 0.178155, 0.178071, 0.178071, 0.178197, 0.17855, 0.177857, 0.178398, 0.178503, 0.177822, 0.178191, 0.178034, 0.177807, 0.178106, 0.178116, 0.178702, 0.178036, 0.177819, 0.177842, 0.177989, 0.178353, 0.178385, 0.178695, 0.177956, 0.177994, 0.178278, 0.177881, 0.177977, 0.178224, 0.178682, 0.178025, 0.178025, 0.177631, 0.178353, 0.177989, 0.177815, 0.177682, 0.177864, 0.178005, 0.177902, 0.177709, 0.177587, 0.177699, 0.177721, 0.177393, 0.177777, 0.177335, 0.177646, 0.177704, 0.177414, 0.177797, 0.177494, 0.177336,  
0.176337, 0.176472, 0.176135, 0.176026, 0.175788, 0.176138, 0.175999, 0.175809, 0.175957, 0.175802, 0.176079, 0.175862, 0.176591, 0.176503, 0.176041, 0.176221, 0.175875, 0.176101, 0.175988, 0.175902, 0.176128, 0.176012, 0.176137, 0.176094, 0.176597, 0.176173, 0.175966, 0.175791, 0.176154, 0.175966, 0.175997, 0.176164, 0.175892, 0.176118, 0.17591, 0.175849, 0.175821, 0.175627, 0.176726, 0.175694, 0.175696, 0.17587, 0.175712, 0.175685, 0.175538, 0.175732, 0.17576, 0.175332, 0.175662, 0.175458, 0.175702, 0.175435, 0.175979, 0.175346, 0.175974,  
0.177546, 0.177417, 0.177573, 0.177462, 0.177512, 0.177526, 0.177386, 0.17754, 0.177483, 0.177769, 0.177636, 0.177566, 0.177584, 0.17739, 0.177594, 0.17796, 0.177813, 0.177614, 0.177245, 0.177303, 0.177294, 0.177381, 0.177413, 0.177205, 0.177979, 0.177846, 0.177214, 0.177059, 0.177357, 0.177386, 0.177434, 0.177345, 0.177282, 0.177201, 0.178062, 0.177367, 0.177104, 0.177138, 0.17754, 0.177416, 0.17688, 0.17723, 0.177078, 0.177233, 0.177087, 0.177123, 0.176967, 0.177141, 0.177122, 0.177134, 0.17692, 0.17711, 0.177413, 0.176948, 0.176788, 0.176796,  
0.176806, 0.176671, 0.176469, 0.176493, 0.176427, 0.176366, 0.176591, 0.176308, 0.176847, 0.176879, 0.17651, 0.176509, 0.176218, 0.176212, 0.17631, 0.176281, 0.176382, 0.176509, 0.176358, 0.176516, 0.176278, 0.177026, 0.176909, 0.176312, 0.176465, 0.176391, 0.176171, 0.176178, 0.176097, 0.176196, 0.176564, 0.176615, 0.176374, 0.176558, 0.176376, 0.176331, 0.176126, 0.1763, 0.176177, 0.176326, 0.17627, 0.17586, 0.176189, 0.176088, 0.176111, 0.17605, 0.176109, 0.17598, 0.176103, 0.175825, 0.17576, 0.17569, 0.175949, 0.176216, 0.175764, 0.17645, 0.176216,  
0.176411, 0.176338, 0.175896, 0.176136, 0.175905, 0.175963, 0.176037, 0.175912, 0.176072, 0.176378, 0.176467, 0.176543, 0.176312, 0.175869, 0.175839, 0.176194, 0.175907, 0.175971, 0.176068, 0.17605, 0.176048, 0.175807, 0.176044, 0.176386, 0.176636, 0.176571, 0.176293, 0.176024, 0.175965, 0.176173, 0.17578, 0.175996, 0.176187, 0.176202, 0.176133, 0.175922, 0.176077, 0.175609, 0.176552, 0.176008, 0.175806, 0.17615, 0.176049, 0.17567, 0.175864, 0.175858, 0.175412, 0.175703, 0.175722, 0.176524, 0.175743, 0.175511, 0.175685, 0.175701, 0.175545, 0.175384, 0.175321, 0.175383,  
0.175782, 0.17565, 0.175271, 0.175425, 0.175315, 0.175208, 0.175367, 0.175446, 0.175338, 0.175815, 0.175852, 0.17501, 0.175401, 0.175261, 0.175437, 0.17534, 0.175143, 0.175063, 0.175346, 0.175016, 0.175593, 0.175315, 0.175254, 0.176032, 0.175877, 0.175054, 0.175488, 0.175226, 0.17536, 0.175307, 0.175283, 0.175026, 0.175181, 0.175066, 0.175535, 0.17552, 0.175268, 0.175032, 0.17551, 0.175337, 0.17511, 0.175269, 0.174783, 0.175263, 0.17543, 0.175121, 0.174987, 0.174804, 0.174717, 0.175028, 0.174882, 0.174918, 0.174647, 0.175108, 0.175137, 0.174721, 0.175274, 0.17528, 0.175458,  
0.175513, 0.175617, 0.175358, 0.175137, 0.175405, 0.175161, 0.175194, 0.175249, 0.175738, 0.175688, 0.175366, 0.175335, 0.175417, 0.175336, 0.17518, 0.175359, 0.175677, 0.175869, 0.175333, 0.175232, 0.175443, 0.17529, 0.175152, 0.175298, 0.175212, 0.175046, 0.175436, 0.174956, 0.175147, 0.175167, 0.175173, 0.175446, 0.175417, 0.175171, 0.17545, 0.174994, 0.174931, 0.175071, 0.175015, 0.174923, 0.174994, 0.174988, 0.175085, 0.175706, 0.174927, 0.174947, 0.175423, 0.174913, 0.174853, 0.174969, 0.175227, 0.174946, 0.174918, 0.174785, 0.174734, 0.174451, 0.174644, 0.174388, 0.174635, 0.174454,  
0.17457, 0.174654, 0.174523, 0.174512, 0.174678, 0.174728, 0.174909, 0.174597, 0.174689, 0.174484, 0.174356, 0.174772, 0.174432, 0.17448, 0.174761, 0.174945, 0.17425, 0.174616, 0.174271, 0.174462, 0.174142, 0.174276, 0.174609, 0.174402, 0.174815, 0.175164, 0.174451, 0.174301, 0.174362, 0.174214, 0.174625, 0.174188, 0.174318, 0.174475, 0.174277, 0.174566, 0.174502, 0.174803, 0.174552, 0.174294, 0.174464, 0.174221, 0.174711, 0.174165, 0.174156, 0.174716, 0.174134, 0.174193, 0.174403, 0.174338, 0.174196, 0.173898, 0.173712, 0.173924, 0.173999, 0.173771, 0.174035, 0.173777, 0.174411, 0.174287, 0.174499,  
0.177106, 0.177284, 0.176993, 0.176864, 0.17678, 0.176683, 0.176571, 0.176978, 0.176783, 0.177346, 0.177491, 0.176914, 0.176805, 0.176759, 0.1769, 0.176695, 0.176901, 0.176749, 0.177346, 0.177257, 0.177083, 0.177048, 0.176873, 0.177, 0.176466, 0.176551, 0.1766, 0.17682, 0.176713, 0.176792, 0.176538, 0.176736, 0.17708, 0.176901, 0.176923, 0.176518, 0.17659, 0.176777, 0.1768, 0.176922, 0.176286, 0.177305, 0.17654, 0.176384, 0.176649, 0.176681, 0.176428, 0.176625, 0.176127, 0.176185, 0.176753, 0.176435, 0.176153, 0.176489, 0.176059, 0.176394, 0.176405, 0.176253, 0.17647, 0.176296, 0.17613, 0.176565,  
0.17547, 0.175588, 0.17518, 0.17511, 0.175132, 0.175406, 0.175311, 0.175712, 0.175624, 0.175175, 0.175045, 0.175189, 0.175042, 0.17533, 0.17537, 0.175196, 0.175717, 0.175849, 0.175263, 0.174955, 0.175269, 0.174993, 0.174994, 0.175228, 0.175207, 0.175037, 0.175351, 0.175177, 0.175344, 0.175095, 0.175314, 0.175205, 0.175132, 0.174964, 0.175096, 0.174841, 0.174905, 0.17493, 0.17484, 0.175067, 0.174882, 0.175082, 0.174709, 0.174859, 0.174991, 0.175113, 0.174813, 0.175167, 0.175224, 0.174619, 0.174727, 0.174811, 0.174864, 0.175051, 0.174637, 0.174449, 0.174908, 0.174387, 0.174933, 0.175123, 0.174455, 0.175328, 0.175129,  
0.184633, 0.18474, 0.184377, 0.183934, 0.184014, 0.184426, 0.184277, 0.183824, 0.184756, 0.184837, 0.184778, 0.184373, 0.184381, 0.183725, 0.184435, 0.184026, 0.184242, 0.18413, 0.183778, 0.184089, 0.184898, 0.184862, 0.185, 0.184433, 0.184042, 0.183787, 0.184461, 0.184229, 0.184288, 0.184033, 0.184456, 0.184219, 0.184925, 0.184399, 0.184118, 0.183866, 0.183953, 0.183724, 0.183904, 0.183989, 0.184053, 0.184174, 0.184307, 0.184429, 0.184237, 0.184085, 0.183643, 0.183886, 0.184158, 0.183808, 0.184248, 0.184315, 0.18361, 0.18387, 0.183626, 0.184125, 0.184001, 0.184075, 0.183549, 0.183612, 0.184323, 0.183934, 0.184308, 0.184505,  
0.186152, 0.186045, 0.185356, 0.18573, 0.185818, 0.185798, 0.18622, 0.186253, 0.185546, 0.185741, 0.185831, 0.185832, 0.186216, 0.185953, 0.185867, 0.185009, 0.18548, 0.185752, 0.185944, 0.185635, 0.185741, 0.186406, 0.18585, 0.185631, 0.185858, 0.185554, 0.185742, 0.185486, 0.185784, 0.185727, 0.185415, 0.185529, 0.185548, 0.185783, 0.185571, 0.185765, 0.185696, 0.185014, 0.185539, 0.185633, 0.185685, 0.185244, 0.185866, 0.18538, 0.185748, 0.185593, 0.185806, 0.185467, 0.185477, 0.185405, 0.185487, 0.185462, 0.185621, 0.185486, 0.185222, 0.185168, 0.18504, 0.185279, 0.185744, 0.18572, 0.185317, 0.185703, 0.18565, 0.18565, 0.185882,  
0.184748, 0.184516, 0.184434, 0.184665, 0.184559, 0.184835, 0.18439, 0.184916, 0.184549, 0.18437, 0.184589, 0.184514, 0.184371, 0.184869, 0.184373, 0.184329, 0.184152, 0.184132, 0.184633, 0.18453, 0.184611, 0.184462, 0.184536, 0.184494, 0.183733, 0.185092, 0.184406, 0.184429, 0.184384, 0.184335, 0.184766, 0.184533, 0.184657, 0.184425, 0.18458, 0.184118, 0.184255, 0.184105, 0.18424, 0.184043, 0.184038, 0.184211, 0.184275, 0.184604, 0.184353, 0.184125, 0.183752, 0.183982, 0.184228, 0.184208, 0.184355, 0.184487, 0.18376, 0.184029, 0.18416, 0.183979, 0.183835, 0.184135, 0.184055, 0.1837, 0.184013, 0.183892, 0.183759, 0.184418, 0.184418, 0.184643,  
0.18413, 0.184166, 0.184234, 0.184232, 0.183957, 0.184062, 0.184021, 0.183708, 0.183889, 0.183894, 0.184294, 0.18448, 0.184231, 0.183695, 0.18402, 0.18388, 0.183691, 0.183649, 0.183958, 0.183966, 0.18384, 0.183927, 0.184095, 0.184088, 0.184113, 0.184462, 0.183835, 0.183679, 0.184065, 0.184177, 0.183897, 0.183586, 0.184108, 0.183453, 0.183999, 0.183642, 0.183863, 0.183818, 0.18381, 0.184389, 0.184194, 0.183794, 0.183725, 0.184043, 0.184143, 0.183798, 0.1838, 0.183834, 0.18352, 0.18411, 0.183543, 0.183577, 0.183977, 0.18375, 0.183852, 0.183996, 0.18384, 0.183732, 0.183296, 0.183597, 0.183259, 0.183918, 0.18339, 0.183198, 0.183434, 0.18327, 0.183539,  
